CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
hoa_dungeon.30.desc;Your expedition into Naxxramas, the floating necropolis of the Scourge, has concluded. The horrors within are beyond description.;Votre expedition dans Naxxramas, la necropole flottante du Fleau, est terminee. Les horreurs a l'interieur depassent toute description.;Ihre Naxxramas-Expedition ist beendet.;;Su expedicion a Naxxramas ha concluido.;;;;;;;;;x
hoa_dungeon.30.a;Kel'Thuzad is destroyed! The Scourge has lost its greatest commander!;Kel'Thuzad est detruit ! Le Fleau a perdu son plus grand commandant !;Kel'Thuzad ist zerstort!;;Kel'Thuzad ha sido destruido!;;;;;;;;;x
hoa_dungeon.30.b;We fought through the abominations but Kel'Thuzad escaped into the shadows.;Nous avons combattu les abominations mais Kel'Thuzad s'est echappe dans les ombres.;Kel'Thuzad entkam in die Schatten.;;Kel'Thuzad escapo a las sombras.;;;;;;;;;x
hoa_dungeon.30.c;The undead hordes were overwhelming. We barely survived.;Les hordes de morts-vivants etaient ecrasantes. Nous avons a peine survecu.;Die Untoten waren ubermachtig.;;Las hordas de muertos vivientes fueron abrumadoras.;;;;;;;;;x
hoa_dungeon.30.d;A nightmare beyond imagination. The necropolis nearly claimed us all.;Un cauchemar au-dela de l'imagination. La necropole a failli tous nous reclamer.;Ein Alptraum jenseits aller Vorstellung.;;Una pesadilla mas alla de la imaginacion.;;;;;;;;;x
hoa_diplo.1.desc;A champion has issued a formal challenge of honor! They demand a duel to settle disputes between our realms through combat between champions.;Un champion a lance un defi d'honneur formel ! Il exige un duel pour regler les differends entre nos royaumes par un combat entre champions.;Ein Champion hat eine formelle Herausforderung ausgesprochen!;;Un campeon ha lanzado un desafio formal de honor!;;;;;;;;;x
hoa_diplo.1.a;I accept the challenge! Meet me on the field of honor!;J'accepte le defi ! Retrouvez-moi sur le champ d'honneur !;Ich nehme die Herausforderung an!;;Acepto el desafio!;;;;;;;;;x
hoa_diplo.1.b;I have no time for such foolish games. (Decline);Je n'ai pas de temps pour de tels jeux stupides. (Refuser);Ich habe keine Zeit fur solche Spiele.;;No tengo tiempo para juegos tan tontos.;;;;;;;;;x
hoa_diplo.2.desc;The champions meet on the field of honor. Steel clashes against steel, magic crackles in the air. Only one will emerge victorious.;Les champions se rencontrent sur le champ d'honneur. L'acier s'entrechoque, la magie crepite dans l'air. Un seul en sortira victorieux.;Die Champions treffen auf dem Feld der Ehre aufeinander.;;Los campeones se encuentran en el campo de honor.;;;;;;;;;x
hoa_diplo.2.a;Victory is mine! My prowess is proven before all!;La victoire est mienne ! Ma prouesse est prouvee devant tous !;Der Sieg ist mein!;;La victoria es mia!;;;;;;;;;x
hoa_diplo.2.b;Defeated... I must lick my wounds and recover my pride.;Vaincu... Je dois panser mes blessures et retrouver ma fierte.;Besiegt... Ich muss meine Wunden lecken.;;Derrotado... Debo lamer mis heridas.;;;;;;;;;x
hoa_diplo.10.desc;As ruler of a major power in Azeroth, we have an opportunity to host a diplomatic summit with neighboring realms. This could strengthen our alliances and boost trade.;En tant que dirigeant d'une puissance majeure d'Azeroth, nous avons l'opportunite d'organiser un sommet diplomatique avec les royaumes voisins.;Als Herrscher einer Grossmacht konnen wir einen diplomatischen Gipfel ausrichten.;;Como gobernante de una gran potencia, podemos organizar una cumbre diplomatica.;;;;;;;;;x
hoa_diplo.10.a;Host a grand diplomatic summit at our capital;Organiser un grand sommet diplomatique dans notre capitale;Einen grossen diplomatischen Gipfel veranstalten;;Organizar una gran cumbre diplomatica;;;;;;;;;x
hoa_diplo.10.b;Focus the summit on trade agreements;Axer le sommet sur les accords commerciaux;Den Gipfel auf Handelsabkommen konzentrieren;;Centrar la cumbre en acuerdos comerciales;;;;;;;;;x
hoa_diplo.20.desc;We possess artifacts that might serve another ruler better than ourselves. Trading them could earn us gold, political favors, or strengthen alliances.;Nous possedons des artefacts qui pourraient mieux servir un autre dirigeant. Les echanger pourrait nous rapporter de l'or, des faveurs politiques ou renforcer nos alliances.;Wir besitzen Artefakte, die einem anderen Herrscher besser dienen konnten.;;Poseemos artefactos que podrian servir mejor a otro gobernante.;;;;;;;;;x
hoa_diplo.20.a;Trade an artifact for gold;Echanger un artefact contre de l'or;Ein Artefakt gegen Gold tauschen;;Intercambiar un artefacto por oro;;;;;;;;;x
hoa_diplo.20.b;Gift an artifact for political favor;Offrir un artefact en echange de faveurs politiques;Ein Artefakt fur politische Gunst schenken;;Regalar un artefacto por favor politico;;;;;;;;;x
hoa_diplo.20.c;Keep our treasures for now;Garder nos tresors pour le moment;Unsere Schatze behalten;;Mantener nuestros tesoros por ahora;;;;;;;;;x
hoa_diplo.30.desc;As a master of our class, we have the opportunity to take on a young apprentice and pass on our knowledge. This could strengthen our court and earn us respect.;En tant que maitre de notre classe, nous avons l'opportunite de prendre un jeune apprenti et de transmettre nos connaissances.;Als Meister unserer Klasse konnen wir einen jungen Lehrling annehmen.;;Como maestro de nuestra clase, podemos tomar un joven aprendiz.;;;;;;;;;x
hoa_diplo.30.a;Take the young one under my wing;Prendre le jeune sous mon aile;Den Jungen unter meine Fittiche nehmen;;Tomar al joven bajo mi ala;;;;;;;;;x
hoa_diplo.30.b;I have no time for teaching;Je n'ai pas de temps pour enseigner;Ich habe keine Zeit zum Lehren;;No tengo tiempo para ensenar;;;;;;;;;x
