CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ie_economy.4.desc;A wealthy goblin trade prince has approached us with an intriguing proposition. He wishes to invest a significant sum in our realm's infrastructure, promising substantial returns.;Un riche prince du commerce gobelin nous a approche avec une proposition intrigante. Il souhaite investir une somme importante dans les infrastructures de notre royaume, promettant des rendements substantiels.;Ein reicher Goblin-Handelsprinz hat ein Angebot!;;Un rico principe comerciante goblin ha hecho una propuesta!;;;;;;;;;x
ie_economy.4.a;Accept the goblin's investment proposal;Accepter la proposition d'investissement du gobelin;Das Investitionsangebot annehmen;;Aceptar la propuesta de inversion;;;;;;;;;x
ie_economy.4.b;Decline politely - we don't need goblin gold;Decliner poliment - nous n'avons pas besoin de l'or gobelin;Hoflich ablehnen;;Declinar cortesmente;;;;;;;;;x
ie_economy.5.desc;The time has come to assess the results of the goblin investment in our realm.;Le moment est venu d'evaluer les resultats de l'investissement gobelin dans notre royaume.;Es ist Zeit, die Ergebnisse der Goblin-Investition zu bewerten!;;Es hora de evaluar los resultados de la inversion goblin!;;;;;;;;;x
ie_economy.5.a;The investment was a tremendous success! Our coffers overflow!;L'investissement fut un succes extraordinaire ! Nos coffres debordent !;Die Investition war ein grosser Erfolg!;;La inversion fue un exito tremendo!;;;;;;;;;x
ie_economy.5.b;The returns were modest, but at least we didn't lose money.;Les rendements furent modestes, mais au moins nous n'avons pas perdu d'argent.;Die Rendite war bescheiden.;;Los rendimientos fueron modestos.;;;;;;;;;x
ie_economy.5.c;The venture barely broke even. Typical goblin scheme...;L'aventure a a peine couvert ses frais. Typique d'un plan gobelin...;Das Unternehmen hat kaum die Kosten gedeckt.;;La empresa apenas cubrio costos. Tipico plan goblin...;;;;;;;;;x
ie_economy.6.desc;The lands of our domain have produced a bountiful harvest this season! Our people are celebrating with feasts and merriment. This is an opportunity to strengthen our bonds with our subjects.;Les terres de notre domaine ont produit une recolte abondante cette saison ! Notre peuple celebre avec des festins et des rejouissances. C'est l'occasion de renforcer nos liens avec nos sujets.;Unsere Lander haben eine reiche Ernte hervorgebracht!;;Nuestras tierras han producido una cosecha abundante!;;;;;;;;;x
ie_economy.6.a;Hold a grand harvest festival for all our people;Organiser un grand festival des moissons pour tout notre peuple;Ein grosses Erntefest veranstalten;;Celebrar un gran festival de la cosecha;;;;;;;;;x
ie_economy.6.b;Stockpile the surplus for leaner times;Stocker le surplus pour les temps difficiles;Den Uberschuss einlagern;;Almacenar el excedente para tiempos dificiles;;;;;;;;;x
ie_not_at_war_tooltip;Must be at peace;Doit etre en paix;Muss im Frieden sein;;Debe estar en paz;;;;;;;;;x
ie_peace_required_tooltip;Must be at peace to commission grand construction;Doit etre en paix pour commander une grande construction;Muss im Frieden sein;;Debe estar en paz;;;;;;;;;x
ie_trade_agreement_active;Trade Agreement;Accord Commercial;Handelsabkommen;;Acuerdo Comercial;;;;;;;;;x
ie_goblin_advisor_active;Goblin Financial Advisor;Conseiller Financier Gobelin;Goblin-Finanzberater;;Asesor Financiero Goblin;;;;;;;;;x
ie_establish_trade_agreement;Establish Trade Agreements;Etablir des Accords Commerciaux;Handelsabkommen abschliessen;;Establecer Acuerdos Comerciales;;;;;;;;;x
ie_establish_trade_agreement_desc;Send envoys to neighboring realms to establish trade agreements, boosting the economy of our capital province.;Envoyer des emissaires dans les royaumes voisins pour etablir des accords commerciaux, stimulant l'economie de notre province capitale.;Gesandte entsenden, um Handelsabkommen abzuschliessen.;;Enviar emisarios para establecer acuerdos comerciales.;;;;;;;;;x
ie_commission_grand_construction;Commission Grand Construction;Commander une Grande Construction;Grosse Bauvorhaben beauftragen;;Encargar Gran Construccion;;;;;;;;;x
ie_commission_grand_construction_desc;Invest heavily in the development of our capital, creating a lasting economic boom through construction projects.;Investir massivement dans le developpement de notre capitale, creant un boom economique durable grace a des projets de construction.;Massiv in die Entwicklung unserer Hauptstadt investieren.;;Invertir fuertemente en el desarrollo de nuestra capital.;;;;;;;;;x
ie_develop_mining;Develop Mining Operations;Developper les Operations Minieres;Bergbauoperationen entwickeln;;Desarrollar Operaciones Mineras;;;;;;;;;x
ie_develop_mining_desc;Invest in prospecting and developing mining operations in our mountainous provinces, extracting the rich mineral wealth of Azeroth.;Investir dans la prospection et le developpement d'operations minieres dans nos provinces montagneuses, extrayant les richesses minerales d'Azeroth.;In Bergbauoperationen investieren.;;Invertir en operaciones mineras.;;;;;;;;;x
ie_hire_goblin_advisor;Hire Goblin Financial Advisor;Engager un Conseiller Financier Gobelin;Goblin-Finanzberater einstellen;;Contratar Asesor Financiero Goblin;;;;;;;;;x
ie_hire_goblin_advisor_desc;Hire a goblin financial expert to optimize our tax collection and economic management. Their services come at a price, but the benefits can be substantial.;Engager un expert financier gobelin pour optimiser notre collecte d'impots et notre gestion economique. Leurs services ont un cout, mais les benefices peuvent etre substantiels.;Einen Goblin-Finanzexperten einstellen.;;Contratar un experto financiero goblin.;;;;;;;;;x
